SCHOOL_ID,SCHOOL_NAME,SCHOOL_ADDRESS,SCHOOL_CONTACT,SCHOOL_WEBSITE,SCHOOL_RATING,SCHOOL_CITY,School_Board,School_Lat,School_long,School_Photo
GU1053,Suncity School Gurgaon,"Suncity Township, Sector 54",+91 124 484 5300,http://www.suncityschool.in/,4.4,Gurgaon,CBSE,28.461706,77.067075,GU1053.png
GU1558,DAV Public School,"Near Khandsa Road, Sector 10A",+91 124 237 3552,http://www.dav14gurgaon.org/,3.8,Gurgaon,CBSE,28.476547,77.051829,GU1558.png
GU767,The Shri Ram School Aravali,"Hamilton Court Complex, Phase IV, DLF City",+91 124 478 4300,http://www.tsrs.org/,4.3,Gurgaon,CBSE,28.466912,77.086488,GU767.png
GU599,Delhi Public School,"Site No. I, Sector-45, Urban Estate",+91 124 412 5800,http://www.dpsgurgaon.org/,3.9,Gurgaon,CBSE,28.464645,77.076314,GU599.png
GU522,St Angel's Senior Secondary School,"Uday Nagar, Sector 45 326 Vikas Marg Block C Uday Nagar Sector 45 Gurgaon हरियाणा 122003 Republic of",+91 124 258 0259,http://www.stangels.co.in/,4.4,Gurgaon,ICSE,28.442103,77.0704,GU522.png
GU516,Scottish High International School,"Block- G, Sushant Lok II, Sector 57, Near Hongkong Bazar",+91 124 411 2782,http://www.scottishigh.com/,4.1,Gurgaon,IGCSE,28.426548,77.089631,GU516.png
GU1958,Shalom Hills International School,"C/2144, St Thomas Marg",+91 124 404 6471,http://www.shalomhills.com/,4.3,Gurgaon,CBSE,28.448697,77.08452,GU1958.png
GU1320,Shiv Nadar School,"DLF City, Phase -1 Block -E, Pahari Road",+91 124 454 9200,http://shivnadarschool.edu.in/website/gurgaon/overview/,3.5,Gurgaon,CBSE,28.477813,77.160812,GU1320.png
GU1795,Amity International School,"Huda Colony, Sector 46 Gurugram, Near Ambedkar Chow, Wazir pur Road",+91 98109 83009,http://www.amity.edu/ais/aisg2/,2.6,Gurgaon,CBSE,28.436824,77.064977,GU1795.png
GU804,Shikshantar School - Junior Wing,"J-Block, South City -1, Bhagwan Mahaveer Marg, Sector 41",+91 124 488 9100,http://www.shikshantarschool.com/,4.3,Gurgaon,,28.454239,77.0662,GU804.png
GU536,Top School in Gurgaon,"TECHNICAL PARADISE, SECTOR 56, GURGOAN, Basai Rd",+91 124 411 2782,https://www.scottishigh.com/,5,Gurgaon,CBSE,28.449502,76.987453,GU536.png
GU1920,Delhi Public School Primary Wing,"P 208, Sector 47, Behind Malibu Town",+91 124 412 5900,http://www.dpsgurgaon.org/,3.8,Gurgaon,CBSE,28.429657,77.053009,GU1920.png
GU1350,Shri Shiv Narain Sidheswar Senior Secondary Public School,"Sector 9A, Near ESI Hospital",+91 124 428 1311,http://snsidheshwar.com/,4,Gurgaon,CBSE,28.467594,76.996838,GU1350.png
GU1718,Sharda International School,"Shiv Nagar, Pataudi Road, Sector-10 A",+91 124 232 1732,http://www.shardainternationalschool.in/,3.5,Gurgaon,CBSE,28.464946,77.000134,GU1718.png
GU730,Blue Bells Public School,"Sector -10, Urban Estate",+91 98119 45543,http://www.bluebells.org/,4,Gurgaon,CBSE,28.453923,77.003226,GU730.png
GU1088,Top School in Gurgaon,"TECHNICAL PARADISE, SECTOR 56, GURGOAN, Basai Rd",+91 124 411 2782,https://www.scottishigh.com/,5,Gurgaon,CBSE,28.449502,76.987453,GU1088.png
GU1777,Gurugram Public School,"Plot No. 5 Sector 55, Sushant Lok II",+91 124 437 3426,http://www.gurugramschool.in/,3.8,Gurgaon,CBSE,28.426068,77.106783,GU1777.png
GU1672,KIIT World School Junior,"Near Amity International School,, 3180P, Vikas Marg,, Sector 46,",+91 124 257 9771,http://www.kiitworldgurgaon.com/,4.9,Gurgaon,CBSE,28.435,77.063977,GU1672.png
GU1944,Gyan Devi Public School,Sector 17A,+91 124 234 2120,http://www.gyandevi.com/,4,Gurgaon,CBSE,28.479949,77.057224,GU1944.png
GU1596,Blue Bells Preparatory School,Old Railway Rd,+91 124 469 8888,http://www.bluebells.org/,3.9,Gurgaon,,28.474784,77.017314,GU1596.png
GU1491,Shalom Hills International School,"Block C, Sushant Lok Phase I",+91 124 404 6471,http://www.shalomhills.com/,4.4,Gurgaon,CBSE,28.448612,77.084338,GU1491.png
GU1346,Ajanta Public School,Sector-31,+91 124 238 1823,http://www.ajantapublicschool.org/,3.8,Gurgaon,,28.451361,77.048827,GU1346.png
GU912,K.R.Mangalam World School,"E- Block, South City I",+91 95400 82727,http://krmangalam.com/gurugram/,4.1,Gurgaon,CBSE,28.461242,77.067222,GU912.png
GU1455,The VIDYA School,"Plot No. 3126, Block S, Near St. Stephen’s Hospital, DLF Phase – 3, Sector 24",+91 124 404 9559,http://vidyaschool.com/,5,Gurgaon,CBSE,28.485918,77.099733,GU1455.png
GU921,S.D Adarsh Vidyaalaya,"SH 13, Malibu Town, Sector47",+91 98144 49630,http://www.sdadarshvidyalayagurgaon.com/,4.4,Gurgaon,CBSE,28.422546,77.040063,GU921.png
GU1462,Janta School,"Near Balaji Temple, Sector 37, Khandsa Village Road",+91 124 238 1823,http://www.ajantapublicschool.org/,3,Gurgaon,CBSE,28.434345,77.003285,GU1462.png
GU1744,Ryan International School,"Site No. 1 , Sector 40",+91 124 238 3183,http://www.ryaninternational.org/,2.2,Gurgaon,CBSE,28.460843,77.067539,GU1744.png
GU928,GRM Public School,"Plot No. 5, Sushant Lok II, Sector-55",+91 124 437 3426,http://www.gurugramschool.in/,4,Gurgaon,CBSE,28.426091,77.106936,GU928.png
GU503,G D Goenka Global School,"R/6/5, S-31B/5-6, Galli Number 30",+91 124 235 0005,http://www.gdgoenkaglobal.com/,4.9,Gurgaon,,28.486125,77.102176,GU503.png
GU1198,American Montessori Public School,"L-Block, Cassia Marg, DLF City, Phase-II",+91 124 235 3131,http://www.americanpublicschool.com/,4.3,Gurgaon,CBSE,28.485059,77.082095,GU1198.png
GU1049,Ryan Global School,Superb Star Residency,+91 124 238 0113,http://www.ryanglobalschools.com/site/gurgaon/,3.7,Gurgaon,CBSE,28.452736,77.055586,GU1049.png
GU752,Delhi Public School Sushant Lok,"B Block, Sushant Lok Phase I, Sector 29",+91 124 404 1221,http://www.dpssl.net/,3.8,Gurgaon,CBSE,28.464532,77.077012,GU752.png
GU619,"Maple Bear Canadian Preschool, Sector 14 Gurgaon","C- 44/A, Old DLF Colony, Sector 14",+91 96546 78481,http://www.maplebear.in/sector14,3.2,Gurgaon,,28.470898,77.046295,GU619.png
GU1456,Summer Fields School Dlf,"DLF Qutab Enclave Complex, Phase-I",+91 124 235 6536,http://www.sfsdlf.com/sfs/,4.3,Gurgaon,CBSE,28.473429,77.098096,GU1456.png
NO1088,The Khaitan School,"1A/A, Block F, Sector 40",+91 120 400 7575,http://www.thekhaitanschool.org/,3.8,Noida,CBSE,28.565357,77.352751,NO1088.png
NO1280,Billabong High International School,"A-73, Sector-34",+91 120 423 3128,http://billabonghighschoolnoida.com/,4.3,Noida,CBSE,28.583982,77.36346,NO1280.png
NO1852,Vishwa Bharati Public School,"Arun Vihar, Sector 28",+91 120 245 5142,http://vbpsnoida.com/,4.3,Noida,CBSE,28.572695,77.333174,NO1852.png
NO1927,Mayoor School,"Sector 126, Expressway, Next to Amity University",+91 120 461 8301,http://www.mayoornoida.net/,3.8,Noida,CBSE,28.544113,77.337721,NO1927.png
NO1576,Assisi Convent School,"A-43, Block A, Sector 33",+91 120 250 5412,http://assisinoida.com/,4.2,Noida,CBSE,28.588572,77.353972,NO1576.png
NO1407,Somerville School,"D-89, Sector- 22, Gautam Buddh Nagar",+91 120 241 5050,http://www.somervillenoida.in/,4.1,Noida,,28.594618,28.594618,NO1407.png
NO749,Cambridge School,"Near Viniyak Hospital, Gautam Budh Nagar, Sector-27",+91 120 252 8509,http://noida.cambridgeschool.edu.in/,4.1,Noida,,28.573123,77.328771,NO749.png
NO861,Lotus Valley International School,Expressway,+91 99109 62228,http://www.lotusvalley.com/,4,Noida,CBSE,28.538405,77.345225,NO861.png
NO1599,The Millennium School,"No.D-108, Aghapur, Sector 41",+91 120 421 7341,http://www.themillenniumschools.com/,3.6,Noida,,28.567259,77.359151,NO1599.png
NO1470,"Army Public School, Noida","Sector 37, Arun Vihar, Opposite Shaheed Smarak",+91 120 243 0432,http://apsnoida.edu.in/,4.4,Noida,CBSE,28.566768,77.339373,NO1470.png
NO1889,Amity International School,Sector 44,+91 120 439 9000,http://www.amity.edu/ais/aiss/,3.8,Noida,CBSE,28.556352,77.33084,NO1889.png
NO1201,Noida Public Senior Secondary School,A-78,+91 120 241 1300,http://www.noidapublicschool.com/,3.8,Noida,CBSE,28.593112,77.352221,NO1201.png
NO514,Genesis Global School,"A - 12, Sector - 132, Expressway",+91 97110 00626,http://www.genesisglobalschool.edu.in/,4.2,Noida,,28.522515,77.384437,NO514.png
NO877,Sapphire International School,"SS - 1, Sector 70",+91 97173 30066,http://www.sapphireschool.in/,4.2,Noida,CBSE,28.596392,77.381092,NO877.png
NO557,Shiv Nadar School,"Plot No -SS -1, Expressway, Sector 168",+91 120 640 7177,http://shivnadarschool.edu.in/,4.1,Noida,CBSE,28.495058,77.411961,NO557.png
NO535,Delhi Public School,Sector-30,+91 120 450 9100,http://www.dpsnoida.co.in/,3.9,Noida,CBSE,28.574891,77.336245,NO535.png
NO1736,Bal Bharati Public School,Sector 21,+91 120 253 8533,http://bbpsnoida.balbharati.org/,3.5,Noida,CBSE,28.585627,77.338144,NO1736.png
NO524,"Delhi Public School,Gautam Buddh Nagar",B-1,+91 99999 99484,http://www.dpsgbn.com/,4.3,Noida,CBSE,28.516002,77.374654,NO524.png
NO1231,"Global Indian International School (GIIS), Noida Campus",D-5,+91 97186 66111,http://www.giisnoida.org/,4.2,Noida,CBSE,28.592419,77.379852,NO1231.png
NO714,Ryan International School,"D – 46B, Near Golf Course Metro Station, Sector 39, Gautam Buddh Nagar",+91 120 257 4471,http://www.ryaninternational.org/risnoida/,3.9,Noida,CBSE,28.576716,77.361388,NO714.png
NO1548,Sarla Chopra Dav Public School,"A53A, Sector 56",+91 120 425 8052,http://www.davnoida.org/,4.1,Noida,CBSE,28.604139,77.345247,NO1548.png
NO1761,Kothari International School,B-279,+91 120 408 2430,http://www.kotharischool.edu.in/,4,Noida,CBSE,28.572347,77.363633,NO1761.png
NO1898,"G.D. GOENKA GLOBAL SCHOOL, NOIDA","A56, Sector - 50 , Noida , UP",+91 99993 52863,http://www.gdgoenkanoida.com/,4.9,Noida,CBSE,28.572338,77.363644,NO1898.png
NO605,JSS Public School,"No.A-104-A, Sector 61, Behind Shopprix Mall",+91 96549 99764,http://www.jsspsn.edu.in/,4.3,Noida,CBSE,28.595718,77.365991,NO605.png
NO1979,Rockwood School,"Near, B-67, Sector 33",+91 120 428 2242,http://www.rockwoodschool.org/,3.8,Noida,CBSE,28.589011,77.357228,NO1979.png
NO1718,JBM GLOBAL SCHOOL,"A-11, Sector 132, Expressway",+91 99101 53515,http://www.jbms.in/,4.5,Noida,CBSE,28.513795,77.378813,NO1718.png
NO951,Genesis Global School,"subarea, Sector 126",+91 97110 00498,http://www.genesisglobalschool.edu.in/admissions/annual-fee-structure/,3.3,Noida,,28.514659,77.38099,NO951.png
NO1763,Lotus Valley International School,"2B, Noida-Greater Noida Expy",+91 99109 62228,https://www.lotusvalley.com/,4.4,Noida,CBSE,28.538568,77.345999,NO1763.png
NO914,City Public School,"E-3, Sector - 61",+91 120 258 6310,http://cpsnoida.com/,3.8,Noida,CBSE,28.594357,77.371409,NO914.png
NO1155,Ramagya School : Best CBSE School In Noida | School In Noida,E-7,+91 80103 33555,http://ramagyaschool.com/,4.1,Noida,CBSE,28.573631,77.371503,NO1155.png
NO1664,Brahmananda Public School,"A-62/A, Sector 20, Gautam Buddh Nagar",+91 120 252 3828,http://www.brahmanandaindia.org/,3.9,Noida,CBSE,28.583158,77.328474,NO1664.png
NO738,Manav Rachna International School,D-196,+91 120 460 2350,http://mris.edu.in/noida-sector-51/,4.4,Noida,CBSE,28.580234,77.376841,NO738.png
NO1679,Indian National Public School,"E-78A, Sector 20",+91 120 432 0879,http://www.inpschool.com/,3.4,Noida,CBSE,28.583603,77.333764,NO1679.png
NO1783,Fortune World School,"Block b, Sector 105, Noida Expressway, behind India Oil",+91 120 256 8995,http://www.fortuneworldschool.com/,4.6,Noida,CBSE,28.534578,77.370973,NO1783.png
NO987,Jagran Public School Noida,"Block A, Jagran Public School, Sector 47",+91 120 404 3830,http://www.jpsnoida.com/,4.2,Noida,CBSE,28.552085,77.371878,NO987.png
NO1547,J. S. S. Public School,"Gali number 3, jhariya colony",+91 99905 21559,http://jsspsn.edu.in/,3,Noida,CBSE,28.565766,77.376986,NO1547.png
NO1974,Step by Step School,"Plot - A 10, Sector 132, Taj Expressway",+91 120 385 7300,http://www.sbs-school.org/,3.9,Noida,CBSE,28.511859,77.378871,NO1974.png
NO1844,Indraprastha Global School,"Plot No: S1, Sector 93 B, Express Highway",+91 120 242 6040,http://www.indraprasthaschool.com/webaura/igs/index.asp,3.9,Noida,CBSE,28.513076,77.389548,NO1844.png
NO1901,Little Scholar School Noida,A-687A,+91 120 435 4424,http://www.littlescholarnoida.com/,4.3,Noida,CBSE,28.577198,77.32466,NO1901.png
NO879,KLAY Prep Schools and DayCare,"B-15, Ground Floor, Sana Heights,, Sector 132, Opposite Somerville School, Noida-Greater Noida Expressway",+91 76767 08888,http://www.klayschools.com/?utm_source=google-listing-UTM&utm_medium=Mybusiness,5,Noida,,28.514098,77.388119,NO879.png
NO1642,Noida School of Rock,"A 117C, Sector 35",+91 98184 48705,http://www.noidaschoolofrock.com/,4,Noida,,28.581728,77.356029,NO1642.png
NO893,Amity Global School,"Amity Global School, Sector 44",+91 120 439 1278,http://www.amityglobalschool.com/noida,4.3,Noida,CBSE,28.440901,77.06533,NO893.png
NO810,Raghav Global School,"SS 1 Block-A, Sector 122",+91 85889 44468,http://rgsnoida.com/,4.2,Noida,CBSE,28.592652,77.39012,NO810.png
NO1815,Yadu Public School,"Gautam Budh Nagar, Sector 73",+91 120 656 6686,http://yadupublicschool.com/,3.9,Noida,CBSE,28.588184,77.390636,NO1815.png
NO1160,THE ARDEE SCHOOL,3C Complex,+91 98103 02158,http://theardeeschool.com/noida/,4.2,Noida,,28.560912,77.276248,NO1160.png
NO1363,Adarsh Public School,B -193,+91 120 249 8985,http://www.adarshpublicschoolnoida.com/,3.7,Noida,CBSE,28.633232,77.07133,NO1363.png
NO856,AMAR PUBLIC SCHOOL,"PS-2B, Arun Vihar, Sector 37",+91 98998 74777,http://www.amarpublicschool.com/,3.4,Noida,CBSE,28.582929,77.363524,NO856.png
NO1971,KIDZEE SCHOOL,"RP1/RP2,SEC-71,CBLOCK",+91 92666 61861,http://www.kidzeenoida.com/,3.6,Noida,,28.617148,77.36989,NO1971.png
NO800,KLAY Prep Schools and DayCare,"GF, Tower 8, Unitech Infospace, Sector 135",+91 76767 08888,http://www.klayschools.com/?utm_source=google-listing-UTM&utm_medium=Mybusiness,3,Noida,,28.618508,77.371179,NO800.png
NO1890,Gyanshree School,"Plot No 3 & 4, Noida Expressway, Sector 127",+91 70421 93396,http://gyanshree.in/,4.6,Noida,CBSE,28.536521,77.34983,NO1890.png
NO1462,Cambridge School,"Chhalera, BISRAKH",+91 120 252 3645,http://noida.cambridgeschool.edu.in/,3,Noida,CBSE,28.573109,77.328855,NO1462.png
NO1934,Marigold Public School,"B-183, B&C, Sector - 19",+91 120 244 0054,http://www.marigoldindia.com/,3.5,Noida,CBSE,28.579003,77.324406,NO1934.png
NO1577,LPS Global School,D-196/2,+91 92053 58900,http://lpsglobal.org/,4.5,Noida,CBSE,28.579652,77.376741,NO1577.png
NO954,Uttarakhand Public School,"E-1, Sec 56",+91 120 431 9363 ext. 4516792,http://www.uttarakhandpublicschool.com/,3.8,Noida,CBSE,28.602403,77.343539,NO954.png
NO1762,Kothari Starz,B-279,+91 80101 28128,http://www.kotharistarz.com/,5,Noida,,28.567449,77.36673,NO1762.png
NO597,Delhi Public School,Barola Bisrakh,+91 120 450 9100,http://www.dpsnoida.co.in/,3.8,Noida,CBSE,28.574853,77.336009,NO597.png
NO1643,The Millennium School,"Plot No. SS-01,, Sector 119",+91 99588 89650,http://themillenniumschools.com/,3.9,Noida,CBSE,28.594974,77.408844,NO1643.png
NO967,Makoons Play School Noida,PK-A 1,+91 98702 74875,http://www.makoons.com/,5,Noida,,28.620904,77.379319,NO967.png
NO1597,Somerville International School,"A-07, Sector - 132, Expressway, NOIDA, DISTT. GAUTAM BUDH NAGAR",+91 96505 06358,http://www.somervilleinternational.in/,4.2,Noida,CBSE,28.509248,77.375289,NO1597.png
NO1476,Sapphire International School,"E-22B, Sector-8",+91 82680 39994,http://www.sapphireschool.in/,3,Noida,CBSE,28.596402,77.381189,NO1476.png
NO1061,SANFORT PLAY SCHOOL NOIDA SECTOR 117,"SANFORT NOIDA SECTOR 117, SANFORT PLAY SCHOOL, PLOT NO. GT - 03, SECTOR 117, OPP",+91 95600 23505,http://noida117.sanfortschools.com/,4.3,Noida,,28.573777,77.396126,NO1061.png
NO1257,Kidzee Noida,I-110,+91 98111 30621,http://www.kidzeenoida.com/,4,Noida,,28.575701,77.375224,NO1257.png
NO507,Noida International Public School,"Garhi Chaukhandi, MP3 Main Road, Sector-121",+91 95998 10512,http://noidainternationalpublicschool.com/index.php?option=com_contact&view=contact&id=2&Itemid=86,3.2,Noida,CBSE,28.599114,77.397221,NO507.png
NO805,Shanti International PJH School,"Sector-168, Taj Expressway Chhaproli Khadar",+91 88003 85377,http://www.sispjhs.com/,3.9,Noida,CBSE,28.491687,77.412093,NO805.png
NO1983,Sanfort Play School Sec-70,"BH 127, 201307",+91 95405 88588,http://www.sanfortschools.com/,4.4,Noida,,28.599505,77.387276,NO1983.png
NO692,Presidium School Noida,C- 5/ 230 B 1st floor Sector- 31 Noida,+91 78386 54291,http://www.presidiumnoida.com/,4,Noida,CBSE,28.579246,77.344803,NO692.png
NO1937,MERRY ANGELS PUBLIC SCHOOL NOIDA,F-1 Sector 15 Noida,+91 120 454 2242,http://www.merryangels.org/,3.1,Noida,CBSE,28.579707,77.313225,NO1937.png
NO1282,Sugar Pie Play School Noida Sector 137 By Mothers Pride,"Unit No -204, T-26, Paras Tierea, Sector 137, Noida",+91 99993 22625,https://sugarpieplayschoolnoida.business.site/,5,Noida,,28.506204,77.411155,NO1282.png
NO1187,"Maple Bear Canadian PreSchool Sector 141, Noida","SH 44, Opposite Logix Blossom County, Sector 141,, 8447884099",+91 84478 84099,http://www.maplebear.in/,4.9,Noida,,28.509904,77.416091,NO1187.png
